,Path,Gender,Age,Ethnicity,Facial Emotion,Identity
16472,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016472.jpg,1,-100.0,-100.0,-100.0,-100.0
16473,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016473.jpg,1,-100.0,-100.0,-100.0,-100.0
16474,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016474.jpg,1,-100.0,-100.0,-100.0,-100.0
16475,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016475.jpg,1,-100.0,-100.0,-100.0,-100.0
16476,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016476.jpg,1,-100.0,-100.0,-100.0,-100.0
16477,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016477.jpg,1,-100.0,-100.0,-100.0,-100.0
16478,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016478.jpg,1,-100.0,-100.0,-100.0,-100.0
16479,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016479.jpg,1,-100.0,-100.0,-100.0,-100.0
16480,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016480.jpg,1,-100.0,-100.0,-100.0,-100.0
16481,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016481.jpg,1,-100.0,-100.0,-100.0,-100.0
16482,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016482.jpg,1,-100.0,-100.0,-100.0,-100.0
16483,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016483.jpg,1,-100.0,-100.0,-100.0,-100.0
16484,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016484.jpg,1,-100.0,-100.0,-100.0,-100.0
16485,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016485.jpg,1,-100.0,-100.0,-100.0,-100.0
16486,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016486.jpg,1,-100.0,-100.0,-100.0,-100.0
16488,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016488.jpg,1,-100.0,-100.0,-100.0,-100.0
16489,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016489.jpg,1,-100.0,-100.0,-100.0,-100.0
16491,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016491.jpg,1,-100.0,-100.0,-100.0,-100.0
16492,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016492.jpg,1,-100.0,-100.0,-100.0,-100.0
16493,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016493.jpg,1,-100.0,-100.0,-100.0,-100.0
16494,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016494.jpg,1,-100.0,-100.0,-100.0,-100.0
16495,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016495.jpg,1,-100.0,-100.0,-100.0,-100.0
16496,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016496.jpg,1,-100.0,-100.0,-100.0,-100.0
16497,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016497.jpg,1,-100.0,-100.0,-100.0,-100.0
16499,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016499.jpg,1,-100.0,-100.0,-100.0,-100.0
16503,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016503.jpg,1,-100.0,-100.0,-100.0,-100.0
16504,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016504.jpg,1,-100.0,-100.0,-100.0,-100.0
16505,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016505.jpg,1,-100.0,-100.0,-100.0,-100.0
16506,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016506.jpg,1,-100.0,-100.0,-100.0,-100.0
16508,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016508.jpg,1,-100.0,-100.0,-100.0,-100.0
16509,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016509.jpg,1,-100.0,-100.0,-100.0,-100.0
16510,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016510.jpg,1,-100.0,-100.0,-100.0,-100.0
16511,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016511.jpg,1,-100.0,-100.0,-100.0,-100.0
16512,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016512.jpg,1,-100.0,-100.0,-100.0,-100.0
16513,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016513.jpg,1,-100.0,-100.0,-100.0,-100.0
16514,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016514.jpg,1,-100.0,-100.0,-100.0,-100.0
16515,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016515.jpg,1,-100.0,-100.0,-100.0,-100.0
16516,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016516.jpg,1,-100.0,-100.0,-100.0,-100.0
16517,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016517.jpg,1,-100.0,-100.0,-100.0,-100.0
16518,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016518.jpg,1,-100.0,-100.0,-100.0,-100.0
16519,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016519.jpg,1,-100.0,-100.0,-100.0,-100.0
16520,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016520.jpg,1,-100.0,-100.0,-100.0,-100.0
16521,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016521.jpg,1,-100.0,-100.0,-100.0,-100.0
16522,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016522.jpg,1,-100.0,-100.0,-100.0,-100.0
16523,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016523.jpg,1,-100.0,-100.0,-100.0,-100.0
16524,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016524.jpg,1,-100.0,-100.0,-100.0,-100.0
16528,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016528.jpg,1,-100.0,-100.0,-100.0,-100.0
16529,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016529.jpg,1,-100.0,-100.0,-100.0,-100.0
16530,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016530.jpg,1,-100.0,-100.0,-100.0,-100.0
16531,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016531.jpg,1,-100.0,-100.0,-100.0,-100.0
16532,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016532.jpg,1,-100.0,-100.0,-100.0,-100.0
16534,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016534.jpg,1,-100.0,-100.0,-100.0,-100.0
16535,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016535.jpg,1,-100.0,-100.0,-100.0,-100.0
16536,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016536.jpg,1,-100.0,-100.0,-100.0,-100.0
16537,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016537.jpg,1,-100.0,-100.0,-100.0,-100.0
16538,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016538.jpg,1,-100.0,-100.0,-100.0,-100.0
16539,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016539.jpg,1,-100.0,-100.0,-100.0,-100.0
16540,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016540.jpg,1,-100.0,-100.0,-100.0,-100.0
16541,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016541.jpg,1,-100.0,-100.0,-100.0,-100.0
16542,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016542.jpg,1,-100.0,-100.0,-100.0,-100.0
16544,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016544.jpg,1,-100.0,-100.0,-100.0,-100.0
16547,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016547.jpg,1,-100.0,-100.0,-100.0,-100.0
16549,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016549.jpg,1,-100.0,-100.0,-100.0,-100.0
16550,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016550.jpg,1,-100.0,-100.0,-100.0,-100.0
16551,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016551.jpg,1,-100.0,-100.0,-100.0,-100.0
16552,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016552.jpg,1,-100.0,-100.0,-100.0,-100.0
16553,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016553.jpg,1,-100.0,-100.0,-100.0,-100.0
16555,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016555.jpg,1,-100.0,-100.0,-100.0,-100.0
16557,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016557.jpg,1,-100.0,-100.0,-100.0,-100.0
16559,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016559.jpg,1,-100.0,-100.0,-100.0,-100.0
16560,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016560.jpg,1,-100.0,-100.0,-100.0,-100.0
16562,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016562.jpg,1,-100.0,-100.0,-100.0,-100.0
16563,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016563.jpg,1,-100.0,-100.0,-100.0,-100.0
16564,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016564.jpg,1,-100.0,-100.0,-100.0,-100.0
16565,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016565.jpg,1,-100.0,-100.0,-100.0,-100.0
16566,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016566.jpg,1,-100.0,-100.0,-100.0,-100.0
16567,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016567.jpg,1,-100.0,-100.0,-100.0,-100.0
16568,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016568.jpg,1,-100.0,-100.0,-100.0,-100.0
16569,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016569.jpg,1,-100.0,-100.0,-100.0,-100.0
16570,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016570.jpg,1,-100.0,-100.0,-100.0,-100.0
16571,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016571.jpg,1,-100.0,-100.0,-100.0,-100.0
16572,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016572.jpg,1,-100.0,-100.0,-100.0,-100.0
16573,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016573.jpg,1,-100.0,-100.0,-100.0,-100.0
16574,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016574.jpg,1,-100.0,-100.0,-100.0,-100.0
16577,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016577.jpg,1,-100.0,-100.0,-100.0,-100.0
16580,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016580.jpg,1,-100.0,-100.0,-100.0,-100.0
16581,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016581.jpg,1,-100.0,-100.0,-100.0,-100.0
16584,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016584.jpg,1,-100.0,-100.0,-100.0,-100.0
16585,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016585.jpg,1,-100.0,-100.0,-100.0,-100.0
16586,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016586.jpg,1,-100.0,-100.0,-100.0,-100.0
16587,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016587.jpg,1,-100.0,-100.0,-100.0,-100.0
16588,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016588.jpg,1,-100.0,-100.0,-100.0,-100.0
16589,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016589.jpg,1,-100.0,-100.0,-100.0,-100.0
16590,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016590.jpg,1,-100.0,-100.0,-100.0,-100.0
16591,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016591.jpg,1,-100.0,-100.0,-100.0,-100.0
16592,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016592.jpg,1,-100.0,-100.0,-100.0,-100.0
16593,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016593.jpg,1,-100.0,-100.0,-100.0,-100.0
16594,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016594.jpg,1,-100.0,-100.0,-100.0,-100.0
16597,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016597.jpg,1,-100.0,-100.0,-100.0,-100.0
16599,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016599.jpg,1,-100.0,-100.0,-100.0,-100.0
16603,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016603.jpg,1,-100.0,-100.0,-100.0,-100.0
16604,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016604.jpg,1,-100.0,-100.0,-100.0,-100.0
16605,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016605.jpg,1,-100.0,-100.0,-100.0,-100.0
16606,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016606.jpg,1,-100.0,-100.0,-100.0,-100.0
16607,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016607.jpg,1,-100.0,-100.0,-100.0,-100.0
16609,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016609.jpg,1,-100.0,-100.0,-100.0,-100.0
16611,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016611.jpg,1,-100.0,-100.0,-100.0,-100.0
16613,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016613.jpg,1,-100.0,-100.0,-100.0,-100.0
16614,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016614.jpg,1,-100.0,-100.0,-100.0,-100.0
16617,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016617.jpg,1,-100.0,-100.0,-100.0,-100.0
16618,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016618.jpg,1,-100.0,-100.0,-100.0,-100.0
16619,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016619.jpg,1,-100.0,-100.0,-100.0,-100.0
16621,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016621.jpg,1,-100.0,-100.0,-100.0,-100.0
16622,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016622.jpg,1,-100.0,-100.0,-100.0,-100.0
16623,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016623.jpg,1,-100.0,-100.0,-100.0,-100.0
16625,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016625.jpg,1,-100.0,-100.0,-100.0,-100.0
16626,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016626.jpg,1,-100.0,-100.0,-100.0,-100.0
16627,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016627.jpg,1,-100.0,-100.0,-100.0,-100.0
16628,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016628.jpg,1,-100.0,-100.0,-100.0,-100.0
16631,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016631.jpg,1,-100.0,-100.0,-100.0,-100.0
16632,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016632.jpg,1,-100.0,-100.0,-100.0,-100.0
16633,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016633.jpg,1,-100.0,-100.0,-100.0,-100.0
16634,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016634.jpg,1,-100.0,-100.0,-100.0,-100.0
16635,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016635.jpg,1,-100.0,-100.0,-100.0,-100.0
16636,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016636.jpg,1,-100.0,-100.0,-100.0,-100.0
16637,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016637.jpg,1,-100.0,-100.0,-100.0,-100.0
16638,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016638.jpg,1,-100.0,-100.0,-100.0,-100.0
16639,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016639.jpg,1,-100.0,-100.0,-100.0,-100.0
16640,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016640.jpg,1,-100.0,-100.0,-100.0,-100.0
16641,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016641.jpg,1,-100.0,-100.0,-100.0,-100.0
16642,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016642.jpg,1,-100.0,-100.0,-100.0,-100.0
16643,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016643.jpg,1,-100.0,-100.0,-100.0,-100.0
16644,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016644.jpg,1,-100.0,-100.0,-100.0,-100.0
16645,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016645.jpg,1,-100.0,-100.0,-100.0,-100.0
16647,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016647.jpg,1,-100.0,-100.0,-100.0,-100.0
16649,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016649.jpg,1,-100.0,-100.0,-100.0,-100.0
16650,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016650.jpg,1,-100.0,-100.0,-100.0,-100.0
16651,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016651.jpg,1,-100.0,-100.0,-100.0,-100.0
16653,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016653.jpg,1,-100.0,-100.0,-100.0,-100.0
16654,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016654.jpg,1,-100.0,-100.0,-100.0,-100.0
16655,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016655.jpg,1,-100.0,-100.0,-100.0,-100.0
16656,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016656.jpg,1,-100.0,-100.0,-100.0,-100.0
16657,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016657.jpg,1,-100.0,-100.0,-100.0,-100.0
16659,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016659.jpg,1,-100.0,-100.0,-100.0,-100.0
16660,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016660.jpg,1,-100.0,-100.0,-100.0,-100.0
16662,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016662.jpg,1,-100.0,-100.0,-100.0,-100.0
16663,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016663.jpg,1,-100.0,-100.0,-100.0,-100.0
16664,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016664.jpg,1,-100.0,-100.0,-100.0,-100.0
16665,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016665.jpg,1,-100.0,-100.0,-100.0,-100.0
16666,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016666.jpg,1,-100.0,-100.0,-100.0,-100.0
16667,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016667.jpg,1,-100.0,-100.0,-100.0,-100.0
16668,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016668.jpg,1,-100.0,-100.0,-100.0,-100.0
16671,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016671.jpg,1,-100.0,-100.0,-100.0,-100.0
16672,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016672.jpg,1,-100.0,-100.0,-100.0,-100.0
16673,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016673.jpg,1,-100.0,-100.0,-100.0,-100.0
16674,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016674.jpg,1,-100.0,-100.0,-100.0,-100.0
16676,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016676.jpg,1,-100.0,-100.0,-100.0,-100.0
16677,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016677.jpg,1,-100.0,-100.0,-100.0,-100.0
16678,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016678.jpg,1,-100.0,-100.0,-100.0,-100.0
16679,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016679.jpg,1,-100.0,-100.0,-100.0,-100.0
16680,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016680.jpg,1,-100.0,-100.0,-100.0,-100.0
16681,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016681.jpg,1,-100.0,-100.0,-100.0,-100.0
16683,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016683.jpg,1,-100.0,-100.0,-100.0,-100.0
16684,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016684.jpg,1,-100.0,-100.0,-100.0,-100.0
16685,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016685.jpg,1,-100.0,-100.0,-100.0,-100.0
16687,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016687.jpg,1,-100.0,-100.0,-100.0,-100.0
16688,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016688.jpg,1,-100.0,-100.0,-100.0,-100.0
16689,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016689.jpg,1,-100.0,-100.0,-100.0,-100.0
16690,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016690.jpg,1,-100.0,-100.0,-100.0,-100.0
16691,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016691.jpg,1,-100.0,-100.0,-100.0,-100.0
16693,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016693.jpg,1,-100.0,-100.0,-100.0,-100.0
16695,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016695.jpg,1,-100.0,-100.0,-100.0,-100.0
16696,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016696.jpg,1,-100.0,-100.0,-100.0,-100.0
16697,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016697.jpg,1,-100.0,-100.0,-100.0,-100.0
16698,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016698.jpg,1,-100.0,-100.0,-100.0,-100.0
16699,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016699.jpg,1,-100.0,-100.0,-100.0,-100.0
16700,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016700.jpg,1,-100.0,-100.0,-100.0,-100.0
16702,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016702.jpg,1,-100.0,-100.0,-100.0,-100.0
16703,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016703.jpg,1,-100.0,-100.0,-100.0,-100.0
16704,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016704.jpg,1,-100.0,-100.0,-100.0,-100.0
16705,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016705.jpg,1,-100.0,-100.0,-100.0,-100.0
16706,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016706.jpg,1,-100.0,-100.0,-100.0,-100.0
16707,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016707.jpg,1,-100.0,-100.0,-100.0,-100.0
16708,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016708.jpg,1,-100.0,-100.0,-100.0,-100.0
16709,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016709.jpg,1,-100.0,-100.0,-100.0,-100.0
16710,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016710.jpg,1,-100.0,-100.0,-100.0,-100.0
16711,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016711.jpg,1,-100.0,-100.0,-100.0,-100.0
16712,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016712.jpg,1,-100.0,-100.0,-100.0,-100.0
16713,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016713.jpg,1,-100.0,-100.0,-100.0,-100.0
16714,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016714.jpg,1,-100.0,-100.0,-100.0,-100.0
16715,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016715.jpg,1,-100.0,-100.0,-100.0,-100.0
16716,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016716.jpg,1,-100.0,-100.0,-100.0,-100.0
16718,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016718.jpg,1,-100.0,-100.0,-100.0,-100.0
16719,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016719.jpg,1,-100.0,-100.0,-100.0,-100.0
16721,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016721.jpg,1,-100.0,-100.0,-100.0,-100.0
16722,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016722.jpg,1,-100.0,-100.0,-100.0,-100.0
16724,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016724.jpg,1,-100.0,-100.0,-100.0,-100.0
16725,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016725.jpg,1,-100.0,-100.0,-100.0,-100.0
16726,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016726.jpg,1,-100.0,-100.0,-100.0,-100.0
16728,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016728.jpg,1,-100.0,-100.0,-100.0,-100.0
16729,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016729.jpg,1,-100.0,-100.0,-100.0,-100.0
16730,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016730.jpg,1,-100.0,-100.0,-100.0,-100.0
16733,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016733.jpg,1,-100.0,-100.0,-100.0,-100.0
16734,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016734.jpg,1,-100.0,-100.0,-100.0,-100.0
16735,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016735.jpg,1,-100.0,-100.0,-100.0,-100.0
16736,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016736.jpg,1,-100.0,-100.0,-100.0,-100.0
16738,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016738.jpg,1,-100.0,-100.0,-100.0,-100.0
16739,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016739.jpg,1,-100.0,-100.0,-100.0,-100.0
16740,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016740.jpg,1,-100.0,-100.0,-100.0,-100.0
16741,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016741.jpg,1,-100.0,-100.0,-100.0,-100.0
16742,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016742.jpg,1,-100.0,-100.0,-100.0,-100.0
16743,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016743.jpg,1,-100.0,-100.0,-100.0,-100.0
16747,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016747.jpg,1,-100.0,-100.0,-100.0,-100.0
16748,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016748.jpg,1,-100.0,-100.0,-100.0,-100.0
16749,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016749.jpg,1,-100.0,-100.0,-100.0,-100.0
16751,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016751.jpg,1,-100.0,-100.0,-100.0,-100.0
16752,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016752.jpg,1,-100.0,-100.0,-100.0,-100.0
16753,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016753.jpg,1,-100.0,-100.0,-100.0,-100.0
16754,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016754.jpg,1,-100.0,-100.0,-100.0,-100.0
16755,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016755.jpg,1,-100.0,-100.0,-100.0,-100.0
16758,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016758.jpg,1,-100.0,-100.0,-100.0,-100.0
16759,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016759.jpg,1,-100.0,-100.0,-100.0,-100.0
16760,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016760.jpg,1,-100.0,-100.0,-100.0,-100.0
16762,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016762.jpg,1,-100.0,-100.0,-100.0,-100.0
16763,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016763.jpg,1,-100.0,-100.0,-100.0,-100.0
16764,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016764.jpg,1,-100.0,-100.0,-100.0,-100.0
16765,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016765.jpg,1,-100.0,-100.0,-100.0,-100.0
16766,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016766.jpg,1,-100.0,-100.0,-100.0,-100.0
16767,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016767.jpg,1,-100.0,-100.0,-100.0,-100.0
16768,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016768.jpg,1,-100.0,-100.0,-100.0,-100.0
16769,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016769.jpg,1,-100.0,-100.0,-100.0,-100.0
16770,datasets_with_standard_labels/CelebA_HQ/train/images_336/00016770.jpg,1,-100.0,-100.0,-100.0,-100.0
